ticker,trade_date,local_feature_valid,local_invalid_reason,front_greek_vintage_target_rows,front_iv_vintage_target_rows,front_native_target_rows,front_native_extra_vs_greek_rows,front_native_extra_vs_iv_rows,front_clock_key_coverage_exact,front_storage_generation,front_shared_key_rows,front_greek_only_key_rows,front_iv_only_key_rows,back_greek_vintage_target_rows,back_iv_vintage_target_rows,back_native_target_rows,back_native_extra_vs_greek_rows,back_native_extra_vs_iv_rows,back_clock_key_coverage_exact,back_storage_generation,back_shared_key_rows,back_greek_only_key_rows,back_iv_only_key_rows
QQQ,20250402,True,,572.0,572.0,572.0,0.0,0.0,True,V1,572.0,0.0,0.0,860.0,860.0,860.0,0.0,0.0,True,V1,860.0,0.0,0.0
QQQ,20250403,True,,572.0,572.0,572.0,0.0,0.0,True,V1,572.0,0.0,0.0,860.0,860.0,860.0,0.0,0.0,True,V1,860.0,0.0,0.0
QQQ,20250404,True,,860.0,860.0,860.0,0.0,0.0,True,V1,860.0,0.0,0.0,816.0,816.0,816.0,0.0,0.0,True,V1,816.0,0.0,0.0
QQQ,20250407,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,908.0,908.0,908.0,0.0,0.0,True,V1,908.0,0.0,0.0
QQQ,20250408,True,,712.0,712.0,712.0,0.0,0.0,True,V1,712.0,0.0,0.0,1124.0,1124.0,1124.0,0.0,0.0,True,V1,1124.0,0.0,0.0
QQQ,20250409,True,,840.0,840.0,840.0,0.0,0.0,True,V1,840.0,0.0,0.0,1124.0,1124.0,1124.0,0.0,0.0,True,V1,1124.0,0.0,0.0
QQQ,20250410,True,,872.0,872.0,872.0,0.0,0.0,True,V1,872.0,0.0,0.0,1124.0,1124.0,1124.0,0.0,0.0,True,V1,1124.0,0.0,0.0
QQQ,20250411,True,,1124.0,1124.0,1124.0,0.0,0.0,True,V1,1124.0,0.0,0.0,1292.0,1292.0,1292.0,0.0,0.0,True,V1,1292.0,0.0,0.0
QQQ,20250414,True,,948.0,948.0,948.0,0.0,0.0,True,V1,948.0,0.0,0.0,1292.0,1292.0,1292.0,0.0,0.0,True,V1,1292.0,0.0,0.0
QQQ,20250415,True,,1076.0,1076.0,1076.0,0.0,0.0,True,V1,1076.0,0.0,0.0,1292.0,1292.0,1292.0,0.0,0.0,True,V1,1292.0,0.0,0.0
QQQ,20250416,True,,980.0,980.0,980.0,0.0,0.0,True,V1,980.0,0.0,0.0,1292.0,1292.0,1292.0,0.0,0.0,True,V1,1292.0,0.0,0.0
QQQ,20250417,True,,1292.0,1292.0,1292.0,0.0,0.0,True,V1,1292.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
QQQ,20250421,True,,1012.0,1012.0,1012.0,0.0,0.0,True,V1,1012.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
QQQ,20250422,True,,972.0,972.0,972.0,0.0,0.0,True,V1,972.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
QQQ,20250423,True,,972.0,972.0,972.0,0.0,0.0,True,V1,972.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
QQQ,20250424,True,,968.0,968.0,968.0,0.0,0.0,True,V1,968.0,0.0,0.0,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0
QQQ,20250425,True,,1044.0,1044.0,1044.0,0.0,0.0,True,V1,1044.0,0.0,0.0,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0
QQQ,20250428,True,,620.0,620.0,620.0,0.0,0.0,True,V1,620.0,0.0,0.0,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0
QQQ,20250429,True,,620.0,620.0,620.0,0.0,0.0,True,V1,620.0,0.0,0.0,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0
QQQ,20250430,True,,804.0,804.0,804.0,0.0,0.0,True,V1,804.0,0.0,0.0,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0
QQQ,20250501,True,,640.0,640.0,640.0,0.0,0.0,True,V1,640.0,0.0,0.0,740.0,740.0,740.0,0.0,0.0,True,V1,740.0,0.0,0.0
QQQ,20250502,True,,772.0,772.0,772.0,0.0,0.0,True,V1,772.0,0.0,0.0,736.0,736.0,736.0,0.0,0.0,True,V1,736.0,0.0,0.0
QQQ,20250505,True,,804.0,804.0,804.0,0.0,0.0,True,V1,804.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
QQQ,20250506,True,,684.0,684.0,684.0,0.0,0.0,True,V1,684.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
QQQ,20250507,True,,684.0,684.0,684.0,0.0,0.0,True,V1,684.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
QQQ,20250508,True,,680.0,680.0,680.0,0.0,0.0,True,V1,680.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
QQQ,20250509,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0
QQQ,20250512,True,,592.0,592.0,592.0,0.0,0.0,True,V1,592.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0
QQQ,20250513,True,,576.0,576.0,576.0,0.0,0.0,True,V1,576.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0
QQQ,20250514,True,,568.0,568.0,568.0,0.0,0.0,True,V1,568.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0
QQQ,20250515,True,,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0
QQQ,20250516,True,,796.0,796.0,796.0,0.0,0.0,True,V1,796.0,0.0,0.0,836.0,836.0,836.0,0.0,0.0,True,V1,836.0,0.0,0.0
QQQ,20250519,True,,616.0,616.0,616.0,0.0,0.0,True,V1,616.0,0.0,0.0,836.0,836.0,836.0,0.0,0.0,True,V1,836.0,0.0,0.0
QQQ,20250520,True,,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0,836.0,836.0,836.0,0.0,0.0,True,V1,836.0,0.0,0.0
QQQ,20250521,True,,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0,836.0,836.0,836.0,0.0,0.0,True,V1,836.0,0.0,0.0
QQQ,20250522,True,,564.0,564.0,564.0,0.0,0.0,True,V1,564.0,0.0,0.0,836.0,836.0,836.0,0.0,0.0,True,V1,836.0,0.0,0.0
QQQ,20250523,True,,836.0,836.0,836.0,0.0,0.0,True,V1,836.0,0.0,0.0,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0
QQQ,20250527,True,,516.0,516.0,516.0,0.0,0.0,True,V1,516.0,0.0,0.0,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0
QQQ,20250528,True,,544.0,544.0,544.0,0.0,0.0,True,V1,544.0,0.0,0.0,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0
QQQ,20250529,True,,556.0,556.0,556.0,0.0,0.0,True,V1,556.0,0.0,0.0,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0
QQQ,20250530,True,,776.0,776.0,776.0,0.0,0.0,True,V1,776.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250602,True,,516.0,516.0,516.0,0.0,0.0,True,V1,516.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250603,True,,404.0,404.0,404.0,0.0,0.0,True,V1,404.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250604,True,,404.0,404.0,404.0,0.0,0.0,True,V1,404.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250605,True,,356.0,356.0,356.0,0.0,0.0,True,V1,356.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250606,True,,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0,632.0,632.0,632.0,0.0,0.0,True,V1,632.0,0.0,0.0
QQQ,20250609,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,632.0,632.0,632.0,0.0,0.0,True,V1,632.0,0.0,0.0
QQQ,20250610,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0
QQQ,20250611,True,,568.0,568.0,568.0,0.0,0.0,True,V1,568.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0
QQQ,20250612,True,,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0
QQQ,20250613,True,,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0,1196.0,1196.0,1196.0,0.0,0.0,True,V1,1196.0,0.0,0.0
QQQ,20250616,True,,456.0,456.0,456.0,0.0,0.0,True,V1,456.0,0.0,0.0,1196.0,1196.0,1196.0,0.0,0.0,True,V1,1196.0,0.0,0.0
QQQ,20250617,True,,460.0,460.0,460.0,0.0,0.0,True,V1,460.0,0.0,0.0,1196.0,1196.0,1196.0,0.0,0.0,True,V1,1196.0,0.0,0.0
QQQ,20250618,True,,460.0,460.0,460.0,0.0,0.0,True,V1,460.0,0.0,0.0,1196.0,1196.0,1196.0,0.0,0.0,True,V1,1196.0,0.0,0.0
QQQ,20250620,True,,1196.0,1196.0,1196.0,0.0,0.0,True,V1,1196.0,0.0,0.0,592.0,592.0,592.0,0.0,0.0,True,V1,592.0,0.0,0.0
QQQ,20250623,True,,452.0,452.0,452.0,0.0,0.0,True,V1,452.0,0.0,0.0,592.0,592.0,592.0,0.0,0.0,True,V1,592.0,0.0,0.0
QQQ,20250624,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20250625,True,,452.0,452.0,452.0,0.0,0.0,True,V1,452.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20250626,True,,532.0,532.0,532.0,0.0,0.0,True,V1,532.0,0.0,0.0,664.0,664.0,664.0,0.0,0.0,True,V1,664.0,0.0,0.0
QQQ,20250627,True,,664.0,664.0,664.0,0.0,0.0,True,V1,664.0,0.0,0.0,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0
QQQ,20250630,True,,892.0,892.0,892.0,0.0,0.0,True,V1,892.0,0.0,0.0,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0
QQQ,20250701,True,,572.0,572.0,572.0,0.0,0.0,True,V1,572.0,0.0,0.0,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0
QQQ,20250702,True,,572.0,572.0,572.0,0.0,0.0,True,V1,572.0,0.0,0.0,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0
QQQ,20250703,True,,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0
QQQ,20250707,True,,684.0,684.0,684.0,0.0,0.0,True,V1,684.0,0.0,0.0,588.0,588.0,588.0,0.0,0.0,True,V1,588.0,0.0,0.0
QQQ,20250708,True,,492.0,492.0,492.0,0.0,0.0,True,V1,492.0,0.0,0.0,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0
QQQ,20250709,True,,608.0,608.0,608.0,0.0,0.0,True,V1,608.0,0.0,0.0,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0
QQQ,20250710,True,,608.0,608.0,608.0,0.0,0.0,True,V1,608.0,0.0,0.0,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0
QQQ,20250711,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
QQQ,20250714,True,,464.0,464.0,464.0,0.0,0.0,True,V1,464.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
QQQ,20250715,True,,480.0,480.0,480.0,0.0,0.0,True,V1,480.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
QQQ,20250716,True,,512.0,512.0,512.0,0.0,0.0,True,V1,512.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
QQQ,20250717,True,,528.0,528.0,528.0,0.0,0.0,True,V1,528.0,0.0,0.0,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0
QQQ,20250718,True,,924.0,924.0,924.0,0.0,0.0,True,V1,924.0,0.0,0.0,496.0,496.0,496.0,0.0,0.0,True,V1,496.0,0.0,0.0
QQQ,20250721,True,,468.0,468.0,468.0,0.0,0.0,True,V1,468.0,0.0,0.0,632.0,632.0,632.0,0.0,0.0,True,V1,632.0,0.0,0.0
QQQ,20250722,True,,468.0,468.0,468.0,0.0,0.0,True,V1,468.0,0.0,0.0,632.0,632.0,632.0,0.0,0.0,True,V1,632.0,0.0,0.0
QQQ,20250723,True,,484.0,484.0,484.0,0.0,0.0,True,V1,484.0,0.0,0.0,640.0,640.0,640.0,0.0,0.0,True,V1,640.0,0.0,0.0
QQQ,20250724,True,,520.0,520.0,520.0,0.0,0.0,True,V1,520.0,0.0,0.0,640.0,640.0,640.0,0.0,0.0,True,V1,640.0,0.0,0.0
QQQ,20250725,True,,640.0,640.0,640.0,0.0,0.0,True,V1,640.0,0.0,0.0,544.0,544.0,544.0,0.0,0.0,True,V1,544.0,0.0,0.0
QQQ,20250728,True,,456.0,456.0,456.0,0.0,0.0,True,V1,456.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0
QQQ,20250729,True,,440.0,440.0,440.0,0.0,0.0,True,V1,440.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0
QQQ,20250730,True,,456.0,456.0,456.0,0.0,0.0,True,V1,456.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0
QQQ,20250731,True,,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0
QQQ,20250801,True,,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0,516.0,516.0,516.0,0.0,0.0,True,V1,516.0,0.0,0.0
QQQ,20250804,True,,460.0,460.0,460.0,0.0,0.0,True,V1,460.0,0.0,0.0,516.0,516.0,516.0,0.0,0.0,True,V1,516.0,0.0,0.0
QQQ,20250805,True,,428.0,428.0,428.0,0.0,0.0,True,V1,428.0,0.0,0.0,516.0,516.0,516.0,0.0,0.0,True,V1,516.0,0.0,0.0
QQQ,20250806,True,,404.0,404.0,404.0,0.0,0.0,True,V1,404.0,0.0,0.0,520.0,520.0,520.0,0.0,0.0,True,V1,520.0,0.0,0.0
QQQ,20250807,True,,384.0,384.0,384.0,0.0,0.0,True,V1,384.0,0.0,0.0,520.0,520.0,520.0,0.0,0.0,True,V1,520.0,0.0,0.0
QQQ,20250808,True,,520.0,520.0,520.0,0.0,0.0,True,V1,520.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250811,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0
QQQ,20250812,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,676.0,676.0,676.0,0.0,0.0,True,V1,676.0,0.0,0.0
QQQ,20250813,True,,412.0,412.0,412.0,0.0,0.0,True,V1,412.0,0.0,0.0,716.0,716.0,716.0,0.0,0.0,True,V1,716.0,0.0,0.0
QQQ,20250814,True,,412.0,412.0,412.0,0.0,0.0,True,V1,412.0,0.0,0.0,716.0,716.0,716.0,0.0,0.0,True,V1,716.0,0.0,0.0
QQQ,20250815,True,,716.0,716.0,716.0,0.0,0.0,True,V1,716.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20250818,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20250819,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20250820,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20250821,True,,460.0,460.0,460.0,0.0,0.0,True,V1,460.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20250822,True,,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0
QQQ,20250825,True,,492.0,492.0,492.0,0.0,0.0,True,V1,492.0,0.0,0.0,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0
QQQ,20250826,True,,488.0,488.0,488.0,0.0,0.0,True,V1,488.0,0.0,0.0,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0
QQQ,20250827,True,,520.0,520.0,520.0,0.0,0.0,True,V1,520.0,0.0,0.0,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0
QQQ,20250828,True,,406.0,406.0,408.0,2.0,2.0,True,V1R1_REPAIR,406.0,0.0,2.0,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0
QQQ,20250829,True,,700.0,700.0,700.0,0.0,0.0,True,V1,700.0,0.0,0.0,504.0,504.0,504.0,0.0,0.0,True,V1,504.0,0.0,0.0
QQQ,20250902,True,,332.0,332.0,332.0,0.0,0.0,True,V1,332.0,0.0,0.0,504.0,504.0,504.0,0.0,0.0,True,V1,504.0,0.0,0.0
QQQ,20250903,True,,328.0,328.0,328.0,0.0,0.0,True,V1,328.0,0.0,0.0,504.0,504.0,504.0,0.0,0.0,True,V1,504.0,0.0,0.0
QQQ,20250904,True,,332.0,332.0,332.0,0.0,0.0,True,V1,332.0,0.0,0.0,504.0,504.0,504.0,0.0,0.0,True,V1,504.0,0.0,0.0
QQQ,20250905,True,,504.0,504.0,504.0,0.0,0.0,True,V1,504.0,0.0,0.0,728.0,728.0,728.0,0.0,0.0,True,V1,728.0,0.0,0.0
QQQ,20250908,True,,360.0,360.0,360.0,0.0,0.0,True,V1,360.0,0.0,0.0,728.0,728.0,728.0,0.0,0.0,True,V1,728.0,0.0,0.0
QQQ,20250909,True,,336.0,336.0,336.0,0.0,0.0,True,V1,336.0,0.0,0.0,768.0,768.0,768.0,0.0,0.0,True,V1,768.0,0.0,0.0
QQQ,20250910,True,,336.0,336.0,336.0,0.0,0.0,True,V1,336.0,0.0,0.0,768.0,768.0,768.0,0.0,0.0,True,V1,768.0,0.0,0.0
QQQ,20250911,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,768.0,768.0,768.0,0.0,0.0,True,V1,768.0,0.0,0.0
QQQ,20250912,True,,768.0,768.0,768.0,0.0,0.0,True,V1,768.0,0.0,0.0,760.0,760.0,760.0,0.0,0.0,True,V1,760.0,0.0,0.0
QQQ,20250915,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,772.0,772.0,772.0,0.0,0.0,True,V1,772.0,0.0,0.0
QQQ,20250916,True,,436.0,436.0,436.0,0.0,0.0,True,V1,436.0,0.0,0.0,772.0,772.0,772.0,0.0,0.0,True,V1,772.0,0.0,0.0
QQQ,20250917,True,,468.0,468.0,468.0,0.0,0.0,True,V1,468.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
QQQ,20250918,True,,476.0,476.0,476.0,0.0,0.0,True,V1,476.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0
QQQ,20250919,True,,800.0,800.0,800.0,0.0,0.0,True,V1,800.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0
QQQ,20250922,True,,484.0,484.0,484.0,0.0,0.0,True,V1,484.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0
QQQ,20250923,True,,460.0,460.0,460.0,0.0,0.0,True,V1,460.0,0.0,0.0,656.0,656.0,656.0,0.0,0.0,True,V1,656.0,0.0,0.0
QQQ,20250924,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250925,True,,508.0,508.0,508.0,0.0,0.0,True,V1,508.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20250926,True,,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0
QQQ,20250929,True,,416.0,416.0,416.0,0.0,0.0,True,V1,416.0,0.0,0.0,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0
QQQ,20250930,True,,1000.0,1000.0,1000.0,0.0,0.0,True,V1,1000.0,0.0,0.0,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0
QQQ,20251001,True,,416.0,416.0,416.0,0.0,0.0,True,V1,416.0,0.0,0.0,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0
QQQ,20251002,True,,400.0,400.0,400.0,0.0,0.0,True,V1,400.0,0.0,0.0,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0
QQQ,20251003,True,,584.0,584.0,584.0,0.0,0.0,True,V1,584.0,0.0,0.0,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0
QQQ,20251006,True,,348.0,348.0,348.0,0.0,0.0,True,V1,348.0,0.0,0.0,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0
QQQ,20251007,True,,348.0,348.0,348.0,0.0,0.0,True,V1,348.0,0.0,0.0,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0
QQQ,20251008,True,,396.0,396.0,396.0,0.0,0.0,True,V1,396.0,0.0,0.0,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0
QQQ,20251009,True,,404.0,404.0,404.0,0.0,0.0,True,V1,404.0,0.0,0.0,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0
QQQ,20251010,True,,752.0,752.0,752.0,0.0,0.0,True,V1,752.0,0.0,0.0,952.0,952.0,952.0,0.0,0.0,True,V1,952.0,0.0,0.0
QQQ,20251013,True,,580.0,580.0,580.0,0.0,0.0,True,V1,580.0,0.0,0.0,952.0,952.0,952.0,0.0,0.0,True,V1,952.0,0.0,0.0
QQQ,20251014,True,,580.0,580.0,580.0,0.0,0.0,True,V1,580.0,0.0,0.0,952.0,952.0,952.0,0.0,0.0,True,V1,952.0,0.0,0.0
QQQ,20251015,True,,580.0,580.0,580.0,0.0,0.0,True,V1,580.0,0.0,0.0,952.0,952.0,952.0,0.0,0.0,True,V1,952.0,0.0,0.0
QQQ,20251016,True,,568.0,568.0,568.0,0.0,0.0,True,V1,568.0,0.0,0.0,952.0,952.0,952.0,0.0,0.0,True,V1,952.0,0.0,0.0
QQQ,20251017,True,,952.0,952.0,952.0,0.0,0.0,True,V1,952.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0
QQQ,20251020,True,,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,True,V1,548.0,0.0,0.0
QQQ,20251021,True,,612.0,612.0,612.0,0.0,0.0,True,V1,612.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20251022,True,,420.0,420.0,420.0,0.0,0.0,True,V1,420.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20251023,True,,420.0,420.0,420.0,0.0,0.0,True,V1,420.0,0.0,0.0,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0
QQQ,20251024,True,,560.0,560.0,560.0,0.0,0.0,True,V1,560.0,0.0,0.0,636.0,636.0,636.0,0.0,0.0,True,V1,636.0,0.0,0.0
QQQ,20251027,True,,372.0,372.0,372.0,0.0,0.0,True,V1,372.0,0.0,0.0,636.0,636.0,636.0,0.0,0.0,True,V1,636.0,0.0,0.0
QQQ,20251028,True,,404.0,404.0,404.0,0.0,0.0,True,V1,404.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,True,V1,668.0,0.0,0.0
QQQ,20251029,True,,404.0,404.0,404.0,0.0,0.0,True,V1,404.0,0.0,0.0,688.0,688.0,688.0,0.0,0.0,True,V1,688.0,0.0,0.0
QQQ,20251030,True,,424.0,424.0,424.0,0.0,0.0,True,V1,424.0,0.0,0.0,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0
QQQ,20251031,True,,692.0,692.0,692.0,0.0,0.0,True,V1,692.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20251103,True,,440.0,440.0,440.0,0.0,0.0,True,V1,440.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20251104,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20251105,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20251106,True,,408.0,408.0,408.0,0.0,0.0,True,V1,408.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0
QQQ,20251107,True,,600.0,600.0,600.0,0.0,0.0,True,V1,600.0,0.0,0.0,552.0,552.0,552.0,0.0,0.0,True,V1,552.0,0.0,0.0
QQQ,20251110,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,552.0,552.0,552.0,0.0,0.0,True,V1,552.0,0.0,0.0
QQQ,20251111,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,552.0,552.0,552.0,0.0,0.0,True,V1,552.0,0.0,0.0
QQQ,20251112,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,552.0,552.0,552.0,0.0,0.0,True,V1,552.0,0.0,0.0
QQQ,20251113,True,,444.0,444.0,444.0,0.0,0.0,True,V1,444.0,0.0,0.0,552.0,552.0,552.0,0.0,0.0,True,V1,552.0,0.0,0.0
QQQ,20251114,True,,552.0,552.0,552.0,0.0,0.0,True,V1,552.0,0.0,0.0,1036.0,1036.0,1036.0,0.0,0.0,True,V1,1036.0,0.0,0.0
